	A10_GATCAG_L006_R1_001	A10_GATCAG_L006_R1_001	A10_GATCAG_L006_R2_001	A10_GATCAG_L006_R2_001	A11_TAGCTT_L006_R1_001	A11_TAGCTT_L006_R1_001	A11_TAGCTT_L006_R2_001	A11_TAGCTT_L006_R2_001	A12_GGCTAC_L006_R1_001	A12_GGCTAC_L006_R1_001	A12_GGCTAC_L006_R2_001	A12_GGCTAC_L006_R2_001	A1_CGATGT_L007_R1_001	A1_CGATGT_L007_R1_001	A1_CGATGT_L007_R2_001	A1_CGATGT_L007_R2_001	A2_TGACCA_L007_R1_001	A2_TGACCA_L007_R1_001	A2_TGACCA_L007_R2_001	A2_TGACCA_L007_R2_001	A3_ACAGTG_L007_R1_001	A3_ACAGTG_L007_R1_001	A3_ACAGTG_L007_R2_001	A3_ACAGTG_L007_R2_001	A4_GCCAAT_L007_R1_001	A4_GCCAAT_L007_R1_001	A4_GCCAAT_L007_R2_001	A4_GCCAAT_L007_R2_001	A5_CAGATC_L007_R1_001	A5_CAGATC_L007_R1_001	A5_CAGATC_L007_R2_001	A5_CAGATC_L007_R2_001	A6_CTTGTA_L007_R1_001	A6_CTTGTA_L007_R1_001	A6_CTTGTA_L007_R2_001	A6_CTTGTA_L007_R2_001	A7_ATCACG_L007_R1_001	A7_ATCACG_L007_R1_001	A7_ATCACG_L007_R2_001	A7_ATCACG_L007_R2_001	A8_TTAGGC_L007_R1_001	A8_TTAGGC_L007_R1_001	A8_TTAGGC_L007_R2_001	A8_TTAGGC_L007_R2_001	A9_ACTTGA_L006_R1_001	A9_ACTTGA_L006_R1_001	A9_ACTTGA_L006_R2_001	A9_ACTTGA_L006_R2_001	B10_GAGTGG_L007_R1_001	B10_GAGTGG_L007_R1_001	B10_GAGTGG_L007_R2_001	B10_GAGTGG_L007_R2_001	B11_ACTGAT_L007_R1_001	B11_ACTGAT_L007_R1_001	B11_ACTGAT_L007_R2_001	B11_ACTGAT_L007_R2_001	B12_ATTCCT_L007_R1_001	B12_ATTCCT_L007_R1_001	B12_ATTCCT_L007_R2_001	B12_ATTCCT_L007_R2_001	B1_AGTCAA_L006_R1_001	B1_AGTCAA_L006_R1_001	B1_AGTCAA_L006_R2_001	B1_AGTCAA_L006_R2_001	B2_AGTTCC_L006_R1_001	B2_AGTTCC_L006_R1_001	B2_AGTTCC_L006_R2_001	B2_AGTTCC_L006_R2_001	B3_ATGTCA_L006_R1_001	B3_ATGTCA_L006_R1_001	B3_ATGTCA_L006_R2_001	B3_ATGTCA_L006_R2_001	B4_CCGTCC_L006_R1_001	B4_CCGTCC_L006_R1_001	B4_CCGTCC_L006_R2_001	B4_CCGTCC_L006_R2_001	B5_GTCCGC_L007_R1_001	B5_GTCCGC_L007_R1_001	B5_GTCCGC_L007_R2_001	B5_GTCCGC_L007_R2_001	B6_GTGAAA_L007_R1_001	B6_GTGAAA_L007_R1_001	B6_GTGAAA_L007_R2_001	B6_GTGAAA_L007_R2_001	B7_GTGGCC_L007_R1_001	B7_GTGGCC_L007_R1_001	B7_GTGGCC_L007_R2_001	B7_GTGGCC_L007_R2_001	B8_GTTTCG_L007_R1_001	B8_GTTTCG_L007_R1_001	B8_GTTTCG_L007_R2_001	B8_GTTTCG_L007_R2_001	B9_CGTACG_L007_R1_001	B9_CGTACG_L007_R1_001	B9_CGTACG_L007_R2_001	B9_CGTACG_L007_R2_001	H10_CCGTCC_L008_R1_001	H10_CCGTCC_L008_R1_001	H10_CCGTCC_L008_R2_001	H10_CCGTCC_L008_R2_001	H11_GTCCGC_L008_R1_001	H11_GTCCGC_L008_R1_001	H11_GTCCGC_L008_R2_001	H11_GTCCGC_L008_R2_001	H12_GTGAAA_L008_R1_001	H12_GTGAAA_L008_R1_001	H12_GTGAAA_L008_R2_001	H12_GTGAAA_L008_R2_001	H13_ATGTCA_L007_R1_001	H13_ATGTCA_L007_R1_001	H13_ATGTCA_L007_R2_001	H13_ATGTCA_L007_R2_001	H14_ACTTGA_L007_R1_001	H14_ACTTGA_L007_R1_001	H14_ACTTGA_L007_R2_001	H14_ACTTGA_L007_R2_001	H1_CGATGT_L006_R1_001	H1_CGATGT_L006_R1_001	H1_CGATGT_L006_R2_001	H1_CGATGT_L006_R2_001	H3_ACAGTG_L006_R1_001	H3_ACAGTG_L006_R1_001	H3_ACAGTG_L006_R2_001	H3_ACAGTG_L006_R2_001	H4_GCCAAT_L006_R1_001	H4_GCCAAT_L006_R1_001	H4_GCCAAT_L006_R2_001	H4_GCCAAT_L006_R2_001	H5_CAGATC_L006_R1_001	H5_CAGATC_L006_R1_001	H5_CAGATC_L006_R2_001	H5_CAGATC_L006_R2_001	H6_CTTGTA_L007_R1_001	H6_CTTGTA_L007_R1_001	H6_CTTGTA_L007_R2_001	H6_CTTGTA_L007_R2_001	H8_AGTTCC_L007_R1_001	H8_AGTTCC_L007_R1_001	H8_AGTTCC_L007_R2_001	H8_AGTTCC_L007_R2_001	H9_ATCACG_L008_R1_001	H9_ATCACG_L008_R1_001	H9_ATCACG_L008_R2_001	H9_ATCACG_L008_R2_001	Hofmocke17_AGTTCC_L005_R1_001	Hofmocke17_AGTTCC_L005_R1_001	Hofmocke17_AGTTCC_L005_R2_001	Hofmocke17_AGTTCC_L005_R2_001	Hofmockel15_GATCAG_L003_R1_001	Hofmockel15_GATCAG_L003_R1_001	Hofmockel15_GATCAG_L003_R2_001	Hofmockel15_GATCAG_L003_R2_001	Hofmockel16_TAGCTT_L003_R1_001	Hofmockel16_TAGCTT_L003_R1_001	Hofmockel16_TAGCTT_L003_R2_001	Hofmockel16_TAGCTT_L003_R2_001	Hofmockel18_GTGGCC_L005_R1_001	Hofmockel18_GTGGCC_L005_R1_001	Hofmockel18_GTGGCC_L005_R2_001	Hofmockel18_GTGGCC_L005_R2_001	Hofmockel19_GTTTCG_L005_R1_001	Hofmockel19_GTTTCG_L005_R1_001	Hofmockel19_GTTTCG_L005_R2_001	Hofmockel19_GTTTCG_L005_R2_001	Hofmockel20_CGTACG_L005_R1_001	Hofmockel20_CGTACG_L005_R1_001	Hofmockel20_CGTACG_L005_R2_001	Hofmockel20_CGTACG_L005_R2_001	Hofmockel2_TGACCA_L003_R1_001	Hofmockel2_TGACCA_L003_R1_001	Hofmockel2_TGACCA_L003_R2_001	Hofmockel2_TGACCA_L003_R2_001	Hofmockel30_GAGTGG_L006_R1_001	Hofmockel30_GAGTGG_L006_R1_001	Hofmockel30_GAGTGG_L006_R2_001	Hofmockel30_GAGTGG_L006_R2_001	Hofmockel34_ACTGAT_L006_R1_001	Hofmockel34_ACTGAT_L006_R1_001	Hofmockel34_ACTGAT_L006_R2_001	Hofmockel34_ACTGAT_L006_R2_001	Hofmockel35_ATTCCT_L006_R1_001	Hofmockel35_ATTCCT_L006_R1_001	Hofmockel35_ATTCCT_L006_R2_001	Hofmockel35_ATTCCT_L006_R2_001	Hofmockel39_CGATGT_L006_R1_001	Hofmockel39_CGATGT_L006_R1_001	Hofmockel39_CGATGT_L006_R2_001	Hofmockel39_CGATGT_L006_R2_001	Hofmockel41_TGACCA_L001_R1_001	Hofmockel41_TGACCA_L001_R1_001	Hofmockel41_TGACCA_L001_R2_001	Hofmockel41_TGACCA_L001_R2_001	Hofmockel43_ACAGTG_L001_R1_001	Hofmockel43_ACAGTG_L001_R1_001	Hofmockel43_ACAGTG_L001_R2_001	Hofmockel43_ACAGTG_L001_R2_001	Hofmockel57_GCCAAT_L001_R1_001	Hofmockel57_GCCAAT_L001_R1_001	Hofmockel57_GCCAAT_L001_R2_001	Hofmockel57_GCCAAT_L001_R2_001	Hofmockel59_CAGATC_L001_R1_001	Hofmockel59_CAGATC_L001_R1_001	Hofmockel59_CAGATC_L001_R2_001	Hofmockel59_CAGATC_L001_R2_001	Hofmockel7_AGTCAA_L003_R1_001	Hofmockel7_AGTCAA_L003_R1_001	Hofmockel7_AGTCAA_L003_R2_001	Hofmockel7_AGTCAA_L003_R2_001
apro:F751_2742	7	7	10	10	5	5	4	4	4	4	8	8	4	4	6	6	0	0	2	2	3	3	6	6	1	1	0	0	9	9	2	2	11	11	11	11	3	3	2	2	2	2	3	3	2	2	2	2	1	1	5	5	2	2	0	0	3	3	3	3	6	6	0	0	2	2	3	3	0	0	0	0	0	0	0	0	3	3	3	3	11	11	14	14	2	2	0	0	0	0	2	2	0	0	1	1	0	0	0	0	0	0	4	4	1	1	2	2	0	0	1	1	21	21	11	11	0	0	0	0	0	0	2	2	2	2	1	1	0	0	1	1	0	0	0	0	0	0	4	4	0	0	6	6	0	0	1	1	4	4	3	3	4	4	5	5	0	0	0	0	2	2	3	3	2	2	1	1	5	5	1	1	1	1	2	2	0	0	0	0	0	0	0	0	3	3	6	6	0	0	3	3	0	0	0	0	8	8	3	3	5	5	4	4	0	0	2	2
bgo:BM43_3261	2	2	0	0	3	3	0	0	8	8	2	2	8	8	14	14	10	10	4	4	8	8	4	4	7	7	2	2	5	5	2	2	0	0	4	4	6	6	0	0	5	5	2	2	2	2	0	0	1	1	0	0	2	2	2	2	4	4	2	2	14	14	8	8	8	8	6	6	0	0	0	0	2	2	2	2	0	0	1	1	0	0	8	8	13	13	2	2	2	2	2	2	4	4	0	0	0	0	0	0	0	0	2	2	6	6	9	9	0	0	0	0	6	6	11	11	5	5	1	1	0	0	2	2	15	15	9	9	0	0	0	0	7	7	3	3	2	2	2	2	9	9	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	6	4	4	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	13	13	7	7	0	0	3	3	6	6	0	0
bgo:BM43_3260	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3263	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
bgo:BM43_3262	0	0	2	2	3	3	2	2	9	9	3	3	2	2	4	4	7	7	8	8	5	5	8	8	0	0	0	0	3	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2	6	6	5	5	3	3	3	3	3	3	7	7	3	3	0	0	4	4	6	6	2	2	0	0	0	0	1	1	2	2	2	2	4	4	6	6	5	5	3	3	3	3	0	0	0	0	7	7	1	1	0	0	2	2	2	2	2	2	7	7	5	5	0	0	4	4	19	19	26	26	8	8	1	1	1	1	2	2	3	3	9	9	0	0	0	0	4	4	3	3	4	4	0	0	4	4	4	4	0	0	0	0	0	0	10	10	2	2	2	2	0	0	0	0	5	5	2	2	1	1	0	0	1	1	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	4	0	0	1	1	0	0	9	9	4	4	3	3	7	7	4	4	8	8
mio:AOA12_11245	13	13	20	20	11	11	7	7	17	17	21	21	26	26	26	26	18	18	23	23	25	25	26	26	23	23	22	22	30	30	21	21	12	12	10	10	15	15	12	12	17	17	20	20	1	1	5	5	8	8	11	11	19	19	16	16	12	12	25	25	21	21	31	31	11	11	12	12	0	0	2	2	18	18	9	9	8	8	9	9	14	14	20	20	20	20	23	23	11	11	6	6	7	7	8	8	4	4	3	3	18	18	15	15	10	10	11	11	5	5	2	2	51	51	38	38	17	17	21	21	11	11	2	2	25	25	37	37	0	0	2	2	12	12	8	8	14	14	8	8	31	31	21	21	3	3	2	2	9	9	7	7	14	14	15	15	0	0	0	0	3	3	2	2	2	2	2	2	13	13	11	11	3	3	11	11	0	0	0	0	0	0	0	0	5	5	10	10	6	6	6	6	6	6	2	2	44	44	59	59	22	22	10	10	9	9	6	6
cmar:IMCC12053_314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
bgo:BM43_3269	19	19	24	24	7	7	5	5	12	12	17	17	26	26	15	15	19	19	14	14	22	22	21	21	20	20	12	12	11	11	9	9	14	14	12	12	9	9	9	9	7	7	7	7	4	4	0	0	4	4	8	8	10	10	12	12	17	17	12	12	20	20	10	10	19	19	23	23	1	1	1	1	7	7	13	13	5	5	8	8	9	9	6	6	14	14	11	11	6	6	13	13	11	11	7	7	4	4	4	4	16	16	8	8	11	11	13	13	6	6	2	2	62	62	55	55	22	22	18	18	9	9	8	8	44	44	33	33	0	0	0	0	6	6	6	6	12	12	7	7	19	19	25	25	0	0	3	3	8	8	4	4	8	8	5	5	0	0	0	0	0	0	1	1	12	12	13	13	9	9	8	8	7	7	6	6	0	0	0	0	0	0	0	0	3	3	10	10	5	5	6	6	3	3	6	6	32	32	49	49	8	8	18	18	21	21	26	26
bgo:BM43_3413	0	0	0	0	2	2	6	6	3	3	1	1	4	4	0	0	1	1	0	0	4	4	2	2	0	0	3	3	0	0	0	0	4	4	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	6	6	0	0	2	2	0	0	0	0	0	0	0	0	0	0	5	5	1	1	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	2	2	0	0	1	1	0	0	2	2	2	2	3	3	0	0	0	0	4	4	10	10	2	2	2	2	0	0	0	0	5	5	7	7	0	0	0	0	0	0	2	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	7	7	0	0	0	0	0	0	0	0
dko:I596_2902	18	18	22	22	11	11	13	13	19	19	15	15	39	39	26	26	21	21	23	23	23	23	21	21	24	24	37	37	14	14	21	21	20	20	26	26	16	16	13	13	25	25	22	22	9	9	10	10	10	10	12	12	15	15	18	18	20	20	17	17	30	30	23	23	29	29	21	21	2	2	2	2	11	11	12	12	33	33	17	17	15	15	19	19	28	28	26	26	18	18	20	20	18	18	20	20	9	9	4	4	12	12	15	15	19	19	28	28	3	3	3	3	56	56	57	57	16	16	29	29	6	6	6	6	57	57	47	47	0	0	2	2	12	12	6	6	11	11	16	16	36	36	23	23	10	10	7	7	9	9	11	11	14	14	20	20	0	0	0	0	5	5	5	5	6	6	8	8	13	13	17	17	6	6	12	12	0	0	0	0	0	0	0	0	17	17	11	11	6	6	10	10	2	2	0	0	47	47	45	45	9	9	21	21	24	24	19	19
srr:SerAS9_0496	8	8	6	6	2	2	7	7	26	26	13	13	27	27	21	21	21	21	19	19	23	23	29	29	24	24	20	20	15	15	12	12	14	14	10	10	8	8	6	6	25	25	22	22	3	3	4	4	11	11	7	7	11	11	10	10	16	16	15	15	31	31	17	17	17	17	22	22	0	0	0	0	20	20	13	13	13	13	5	5	16	16	14	14	17	17	23	23	13	13	17	17	5	5	5	5	3	3	2	2	14	14	13	13	11	11	11	11	3	3	4	4	39	39	57	57	23	23	20	20	6	6	3	3	30	30	22	22	0	0	0	0	17	17	15	15	11	11	8	8	17	17	20	20	7	7	5	5	7	7	4	4	15	15	11	11	0	0	0	0	0	0	1	1	2	2	5	5	16	16	14	14	12	12	6	6	0	0	0	0	0	0	0	0	16	16	12	12	12	12	7	7	2	2	2	2	57	57	48	48	20	20	14	14	15	15	3	3
bgo:BM43_3089	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0
rsk:RSKD131_1215	16	16	17	17	11	11	3	3	17	17	12	12	15	15	20	20	13	13	5	5	17	17	16	16	10	10	17	17	9	9	17	17	10	10	15	15	8	8	8	8	10	10	11	11	5	5	6	6	8	8	8	8	8	8	6	6	17	17	11	11	11	11	9	9	7	7	14	14	1	1	0	0	6	6	8	8	9	9	2	2	8	8	8	8	15	15	15	15	12	12	7	7	5	5	9	9	3	3	5	5	8	8	10	10	17	17	6	6	2	2	0	0	39	39	45	45	12	12	13	13	3	3	6	6	22	22	22	22	0	0	0	0	4	4	3	3	7	7	12	12	15	15	11	11	3	3	3	3	6	6	5	5	7	7	5	5	0	0	0	0	0	0	1	1	8	8	9	9	15	15	12	12	4	4	4	4	0	0	0	0	0	0	0	0	4	4	5	5	3	3	7	7	1	1	0	0	30	30	28	28	9	9	8	8	12	12	16	16
bgo:BM43_3085	2	2	3	3	0	0	0	0	3	3	1	1	0	0	4	4	0	0	0	0	1	1	3	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	3	1	1	0	0	1	1	1	1	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	1	0	0	5	5	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	4	4	4	4	3	3	0	0	0	0
bgo:BM43_3084	0	0	1	1	0	0	0	0	0	0	0	0	3	3	1	1	0	0	1	1	2	2	1	1	2	2	0	0	0	0	0	0	1	1	2	2	4	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	5	5	1	1	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	1	1	1	1	1	0	0	0	0
bgo:BM43_3087	19	19	17	17	2	2	3	3	8	8	8	8	15	15	17	17	13	13	12	12	10	10	10	10	7	7	6	6	12	12	10	10	5	5	3	3	4	4	6	6	5	5	9	9	1	1	0	0	9	9	4	4	10	10	7	7	9	9	9	9	10	10	17	17	10	10	11	11	2	2	1	1	1	1	4	4	7	7	6	6	6	6	8	8	10	10	9	9	1	1	12	12	4	4	6	6	7	7	6	6	5	5	8	8	10	10	5	5	5	5	2	2	16	16	16	16	7	7	9	9	4	4	8	8	21	21	28	28	0	0	0	0	1	1	3	3	9	9	7	7	9	9	10	10	1	1	3	3	11	11	1	1	14	14	6	6	0	0	0	0	1	1	1	1	6	6	2	2	7	7	10	10	4	4	5	5	0	0	0	0	0	0	0	0	1	1	3	3	1	1	2	2	0	0	0	0	31	31	24	24	6	6	6	6	22	22	15	15
bgo:BM43_3086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0
ppul:RO07_14960	5	5	7	7	6	6	4	4	10	10	7	7	8	8	9	9	10	10	14	14	4	4	6	6	7	7	5	5	7	7	11	11	4	4	5	5	1	1	5	5	5	5	2	2	1	1	4	4	6	6	1	1	8	8	1	1	7	7	9	9	7	7	10	10	9	9	5	5	1	1	0	0	4	4	9	9	1	1	4	4	8	8	6	6	5	5	4	4	2	2	4	4	4	4	3	3	2	2	1	1	7	7	7	7	6	6	5	5	0	0	0	0	14	14	8	8	11	11	8	8	4	4	2	2	11	11	19	19	1	1	1	1	8	8	2	2	3	3	4	4	6	6	9	9	2	2	0	0	5	5	5	5	3	3	3	3	0	0	0	0	0	0	0	0	2	2	3	3	5	5	4	4	3	3	4	4	0	0	0	0	0	0	0	0	4	4	8	8	4	4	6	6	2	2	2	2	11	11	20	20	10	10	14	14	6	6	9	9
bgo:BM43_3083	8	8	2	2	0	0	0	0	0	0	2	2	0	0	4	4	0	0	0	0	1	1	2	2	3	3	2	2	0	0	1	1	0	0	0	0	2	2	2	2	0	0	0	0	2	2	0	0	1	1	1	1	3	3	0	0	8	8	9	9	5	5	6	6	1	1	9	9	0	0	0	0	5	5	1	1	0	0	1	1	2	2	1	1	0	0	2	2	0	0	0	0	4	4	1	1	1	1	0	0	3	3	3	3	0	0	1	1	0	0	0	0	3	3	1	1	0	0	0	0	2	2	2	2	5	5	2	2	0	0	0	0	0	0	2	2	5	5	1	1	1	1	1	1	0	0	0	0	0	0	2	2	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	1	1	1	1	0	0	4	4	10	10	0	0	0	0	0	0	4	4
bgo:BM43_3082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2
msc:BN69_0929	8	8	12	12	8	8	5	5	7	7	6	6	14	14	9	9	8	8	7	7	12	12	10	10	5	5	13	13	4	4	9	9	12	12	6	6	10	10	7	7	12	12	3	3	1	1	3	3	4	4	3	3	16	16	15	15	11	11	7	7	14	14	7	7	8	8	16	16	2	2	1	1	7	7	7	7	8	8	8	8	5	5	7	7	17	17	17	17	7	7	9	9	2	2	7	7	4	4	3	3	9	9	5	5	3	3	3	3	0	0	1	1	21	21	16	16	10	10	8	8	5	5	7	7	15	15	14	14	0	0	0	0	3	3	5	5	8	8	7	7	15	15	3	3	2	2	4	4	13	13	5	5	4	4	12	12	0	0	0	0	3	3	5	5	2	2	3	3	6	6	8	8	2	2	5	5	0	0	0	0	0	0	0	0	7	7	3	3	2	2	2	2	3	3	0	0	29	29	28	28	9	9	5	5	1	1	5	5
bgo:BM43_323	11	11	11	11	19	19	14	14	19	19	14	14	24	24	30	30	12	12	16	16	25	25	18	18	26	26	25	25	12	12	5	5	9	9	6	6	5	5	3	3	10	10	11	11	2	2	0	0	13	13	5	5	12	12	9	9	9	9	9	9	10	10	10	10	15	15	10	10	0	0	0	0	12	12	7	7	19	19	8	8	4	4	4	4	3	3	8	8	20	20	12	12	14	14	4	4	0	0	3	3	13	13	16	16	15	15	20	20	2	2	5	5	35	35	57	57	34	34	23	23	21	21	12	12	46	46	55	55	0	0	0	0	22	22	30	30	8	8	24	24	19	19	17	17	9	9	7	7	19	19	9	9	12	12	12	12	0	0	0	0	5	5	3	3	12	12	15	15	22	22	15	15	6	6	3	3	0	0	0	0	0	0	0	0	7	7	2	2	9	9	10	10	2	2	0	0	54	54	66	66	29	29	23	23	11	11	11	11
pge:LG71_00695	5	5	1	1	6	6	2	2	5	5	3	3	3	3	4	4	2	2	3	3	3	3	3	3	3	3	2	2	4	4	3	3	2	2	4	4	1	1	3	3	5	5	7	7	2	2	2	2	3	3	2	2	2	2	1	1	8	8	4	4	6	6	2	2	5	5	6	6	0	0	0	0	2	2	4	4	1	1	1	1	4	4	5	5	3	3	6	6	0	0	3	3	3	3	1	1	0	0	0	0	5	5	2	2	2	2	4	4	1	1	1	1	12	12	6	6	5	5	6	6	5	5	3	3	4	4	7	7	0	0	0	0	1	1	3	3	4	4	4	4	3	3	6	6	0	0	0	0	1	1	1	1	3	3	2	2	0	0	0	0	0	0	1	1	0	0	1	1	3	3	5	5	3	3	3	3	0	0	0	0	0	0	0	0	4	4	3	3	0	0	0	0	0	0	0	0	14	14	10	10	2	2	1	1	5	5	0	0
