	A10_GATCAG_L006_R1_001	A10_GATCAG_L006_R1_001	A10_GATCAG_L006_R2_001	A10_GATCAG_L006_R2_001	A11_TAGCTT_L006_R1_001	A11_TAGCTT_L006_R1_001	A11_TAGCTT_L006_R2_001	A11_TAGCTT_L006_R2_001	A12_GGCTAC_L006_R1_001	A12_GGCTAC_L006_R1_001	A12_GGCTAC_L006_R2_001	A12_GGCTAC_L006_R2_001	A1_CGATGT_L007_R1_001	A1_CGATGT_L007_R1_001	A1_CGATGT_L007_R2_001	A1_CGATGT_L007_R2_001	A2_TGACCA_L007_R1_001	A2_TGACCA_L007_R1_001	A2_TGACCA_L007_R2_001	A2_TGACCA_L007_R2_001	A3_ACAGTG_L007_R1_001	A3_ACAGTG_L007_R1_001	A3_ACAGTG_L007_R2_001	A3_ACAGTG_L007_R2_001	A4_GCCAAT_L007_R1_001	A4_GCCAAT_L007_R1_001	A4_GCCAAT_L007_R2_001	A4_GCCAAT_L007_R2_001	A5_CAGATC_L007_R1_001	A5_CAGATC_L007_R1_001	A5_CAGATC_L007_R2_001	A5_CAGATC_L007_R2_001	A6_CTTGTA_L007_R1_001	A6_CTTGTA_L007_R1_001	A6_CTTGTA_L007_R2_001	A6_CTTGTA_L007_R2_001	A7_ATCACG_L007_R1_001	A7_ATCACG_L007_R1_001	A7_ATCACG_L007_R2_001	A7_ATCACG_L007_R2_001	A8_TTAGGC_L007_R1_001	A8_TTAGGC_L007_R1_001	A8_TTAGGC_L007_R2_001	A8_TTAGGC_L007_R2_001	A9_ACTTGA_L006_R1_001	A9_ACTTGA_L006_R1_001	A9_ACTTGA_L006_R2_001	A9_ACTTGA_L006_R2_001	B10_GAGTGG_L007_R1_001	B10_GAGTGG_L007_R1_001	B10_GAGTGG_L007_R2_001	B10_GAGTGG_L007_R2_001	B11_ACTGAT_L007_R1_001	B11_ACTGAT_L007_R1_001	B11_ACTGAT_L007_R2_001	B11_ACTGAT_L007_R2_001	B12_ATTCCT_L007_R1_001	B12_ATTCCT_L007_R1_001	B12_ATTCCT_L007_R2_001	B12_ATTCCT_L007_R2_001	B1_AGTCAA_L006_R1_001	B1_AGTCAA_L006_R1_001	B1_AGTCAA_L006_R2_001	B1_AGTCAA_L006_R2_001	B2_AGTTCC_L006_R1_001	B2_AGTTCC_L006_R1_001	B2_AGTTCC_L006_R2_001	B2_AGTTCC_L006_R2_001	B3_ATGTCA_L006_R1_001	B3_ATGTCA_L006_R1_001	B3_ATGTCA_L006_R2_001	B3_ATGTCA_L006_R2_001	B4_CCGTCC_L006_R1_001	B4_CCGTCC_L006_R1_001	B4_CCGTCC_L006_R2_001	B4_CCGTCC_L006_R2_001	B5_GTCCGC_L007_R1_001	B5_GTCCGC_L007_R1_001	B5_GTCCGC_L007_R2_001	B5_GTCCGC_L007_R2_001	B6_GTGAAA_L007_R1_001	B6_GTGAAA_L007_R1_001	B6_GTGAAA_L007_R2_001	B6_GTGAAA_L007_R2_001	B7_GTGGCC_L007_R1_001	B7_GTGGCC_L007_R1_001	B7_GTGGCC_L007_R2_001	B7_GTGGCC_L007_R2_001	B8_GTTTCG_L007_R1_001	B8_GTTTCG_L007_R1_001	B8_GTTTCG_L007_R2_001	B8_GTTTCG_L007_R2_001	B9_CGTACG_L007_R1_001	B9_CGTACG_L007_R1_001	B9_CGTACG_L007_R2_001	B9_CGTACG_L007_R2_001	H10_CCGTCC_L008_R1_001	H10_CCGTCC_L008_R1_001	H10_CCGTCC_L008_R2_001	H10_CCGTCC_L008_R2_001	H11_GTCCGC_L008_R1_001	H11_GTCCGC_L008_R1_001	H11_GTCCGC_L008_R2_001	H11_GTCCGC_L008_R2_001	H12_GTGAAA_L008_R1_001	H12_GTGAAA_L008_R1_001	H12_GTGAAA_L008_R2_001	H12_GTGAAA_L008_R2_001	H13_ATGTCA_L007_R1_001	H13_ATGTCA_L007_R1_001	H13_ATGTCA_L007_R2_001	H13_ATGTCA_L007_R2_001	H14_ACTTGA_L007_R1_001	H14_ACTTGA_L007_R1_001	H14_ACTTGA_L007_R2_001	H14_ACTTGA_L007_R2_001	H1_CGATGT_L006_R1_001	H1_CGATGT_L006_R1_001	H1_CGATGT_L006_R2_001	H1_CGATGT_L006_R2_001	H3_ACAGTG_L006_R1_001	H3_ACAGTG_L006_R1_001	H3_ACAGTG_L006_R2_001	H3_ACAGTG_L006_R2_001	H4_GCCAAT_L006_R1_001	H4_GCCAAT_L006_R1_001	H4_GCCAAT_L006_R2_001	H4_GCCAAT_L006_R2_001	H5_CAGATC_L006_R1_001	H5_CAGATC_L006_R1_001	H5_CAGATC_L006_R2_001	H5_CAGATC_L006_R2_001	H6_CTTGTA_L007_R1_001	H6_CTTGTA_L007_R1_001	H6_CTTGTA_L007_R2_001	H6_CTTGTA_L007_R2_001	H8_AGTTCC_L007_R1_001	H8_AGTTCC_L007_R1_001	H8_AGTTCC_L007_R2_001	H8_AGTTCC_L007_R2_001	H9_ATCACG_L008_R1_001	H9_ATCACG_L008_R1_001	H9_ATCACG_L008_R2_001	H9_ATCACG_L008_R2_001	Hofmocke17_AGTTCC_L005_R1_001	Hofmocke17_AGTTCC_L005_R1_001	Hofmocke17_AGTTCC_L005_R2_001	Hofmocke17_AGTTCC_L005_R2_001	Hofmockel15_GATCAG_L003_R1_001	Hofmockel15_GATCAG_L003_R1_001	Hofmockel15_GATCAG_L003_R2_001	Hofmockel15_GATCAG_L003_R2_001	Hofmockel16_TAGCTT_L003_R1_001	Hofmockel16_TAGCTT_L003_R1_001	Hofmockel16_TAGCTT_L003_R2_001	Hofmockel16_TAGCTT_L003_R2_001	Hofmockel18_GTGGCC_L005_R1_001	Hofmockel18_GTGGCC_L005_R1_001	Hofmockel18_GTGGCC_L005_R2_001	Hofmockel18_GTGGCC_L005_R2_001	Hofmockel19_GTTTCG_L005_R1_001	Hofmockel19_GTTTCG_L005_R1_001	Hofmockel19_GTTTCG_L005_R2_001	Hofmockel19_GTTTCG_L005_R2_001	Hofmockel20_CGTACG_L005_R1_001	Hofmockel20_CGTACG_L005_R1_001	Hofmockel20_CGTACG_L005_R2_001	Hofmockel20_CGTACG_L005_R2_001	Hofmockel2_TGACCA_L003_R1_001	Hofmockel2_TGACCA_L003_R1_001	Hofmockel2_TGACCA_L003_R2_001	Hofmockel2_TGACCA_L003_R2_001	Hofmockel30_GAGTGG_L006_R1_001	Hofmockel30_GAGTGG_L006_R1_001	Hofmockel30_GAGTGG_L006_R2_001	Hofmockel30_GAGTGG_L006_R2_001	Hofmockel34_ACTGAT_L006_R1_001	Hofmockel34_ACTGAT_L006_R1_001	Hofmockel34_ACTGAT_L006_R2_001	Hofmockel34_ACTGAT_L006_R2_001	Hofmockel35_ATTCCT_L006_R1_001	Hofmockel35_ATTCCT_L006_R1_001	Hofmockel35_ATTCCT_L006_R2_001	Hofmockel35_ATTCCT_L006_R2_001	Hofmockel39_CGATGT_L006_R1_001	Hofmockel39_CGATGT_L006_R1_001	Hofmockel39_CGATGT_L006_R2_001	Hofmockel39_CGATGT_L006_R2_001	Hofmockel41_TGACCA_L001_R1_001	Hofmockel41_TGACCA_L001_R1_001	Hofmockel41_TGACCA_L001_R2_001	Hofmockel41_TGACCA_L001_R2_001	Hofmockel43_ACAGTG_L001_R1_001	Hofmockel43_ACAGTG_L001_R1_001	Hofmockel43_ACAGTG_L001_R2_001	Hofmockel43_ACAGTG_L001_R2_001	Hofmockel57_GCCAAT_L001_R1_001	Hofmockel57_GCCAAT_L001_R1_001	Hofmockel57_GCCAAT_L001_R2_001	Hofmockel57_GCCAAT_L001_R2_001	Hofmockel59_CAGATC_L001_R1_001	Hofmockel59_CAGATC_L001_R1_001	Hofmockel59_CAGATC_L001_R2_001	Hofmockel59_CAGATC_L001_R2_001	Hofmockel7_AGTCAA_L003_R1_001	Hofmockel7_AGTCAA_L003_R1_001	Hofmockel7_AGTCAA_L003_R2_001	Hofmockel7_AGTCAA_L003_R2_001
xcb:XC_1005	1	1	1	1	3	3	1	1	2	2	1	1	3	3	3	3	4	4	1	1	4	4	3	3	4	4	7	7	2	2	2	2	1	1	2	2	0	0	0	0	1	1	2	2	0	0	2	2	0	0	0	0	1	1	1	1	2	2	0	0	1	1	5	5	2	2	3	3	0	0	0	0	0	0	2	2	0	0	1	1	0	0	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	2	2	1	1	0	0	0	0	2	2	2	2	1	1	2	2	0	0	2	2	3	3	2	2	0	0	0	0	0	0	0	0	2	2	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	7	7	7	3	3	0	0	0	0	1	1
tmn:UCRPA7_4161	36	36	52	52	26	26	21	21	52	52	35	35	60	60	54	54	73	73	49	49	54	54	49	49	54	54	57	57	50	50	59	59	42	42	42	42	38	38	32	32	47	47	51	51	15	15	20	20	35	35	25	25	47	47	50	50	28	28	31	31	45	45	62	62	45	45	42	42	0	0	1	1	34	34	42	42	33	33	36	36	47	47	51	51	61	61	44	44	48	48	35	35	40	40	48	48	13	13	16	16	37	37	35	35	41	41	32	32	4	4	4	4	143	143	162	162	74	74	60	60	13	13	17	17	117	117	115	115	1	1	0	0	23	23	19	19	21	21	30	30	44	44	41	41	9	9	8	8	22	22	26	26	32	32	25	25	0	0	0	0	21	21	13	13	19	19	16	16	40	40	32	32	18	18	22	22	0	0	0	0	0	0	0	0	22	22	30	30	11	11	26	26	14	14	21	21	112	112	102	102	35	35	29	29	34	34	33	33
nal:B005_5165	0	0	0	0	3	3	0	0	2	2	3	3	4	4	3	3	3	3	2	2	4	4	0	0	3	3	5	5	1	1	2	2	1	1	0	0	0	0	3	3	1	1	7	7	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	4	1	1	1	1	1	1	0	0	2	2	3	3	1	1	1	1	1	1	1	1	0	0	0	0	4	4	2	2	3	3	0	0	0	0	2	2	5	5	6	6	0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	1	1	2	2	0	0	2	2	0	0
nte:NEUTE1DRAFT77549	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tbi:Tbis_2656	5	5	2	2	1	1	0	0	9	9	5	5	5	5	9	9	2	2	7	7	12	12	9	9	7	7	17	17	2	2	0	0	3	3	1	1	2	2	1	1	2	2	6	6	2	2	2	2	1	1	1	1	1	1	1	1	3	3	1	1	8	8	8	8	3	3	3	3	0	0	0	0	3	3	5	5	3	3	6	6	2	2	3	3	1	1	0	0	0	0	1	1	5	5	4	4	0	0	1	1	1	1	1	1	5	5	6	6	2	2	1	1	11	11	10	10	3	3	3	3	0	0	1	1	3	3	5	5	0	0	0	0	1	1	0	0	3	3	1	1	4	4	4	4	0	0	2	2	4	4	1	1	3	3	3	3	0	0	0	0	1	1	1	1	0	0	1	1	3	3	7	7	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	3	3	2	2	3	3	1	1	4	4	5	5
nte:NEUTE1DRAFT78015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
afm:AFUA_6G07070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
xcc:XCC3160	1	1	1	1	3	3	1	1	2	2	1	1	3	3	3	3	4	4	1	1	4	4	3	3	4	4	7	7	2	2	2	2	1	1	2	2	0	0	0	0	1	1	2	2	0	0	2	2	0	0	0	0	1	1	1	1	2	2	0	0	1	1	5	5	2	2	3	3	0	0	0	0	0	0	2	2	0	0	1	1	0	0	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	2	2	1	1	0	0	0	0	2	2	2	2	1	1	2	2	0	0	2	2	3	3	2	2	0	0	0	0	0	0	0	0	2	2	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	7	7	7	3	3	0	0	0	0	1	1
vma:VAB18032_29366	3	3	1	1	6	6	1	1	12	12	15	15	17	17	23	23	20	20	11	11	8	8	18	18	10	10	13	13	2	2	1	1	2	2	3	3	1	1	1	1	3	3	2	2	1	1	3	3	2	2	2	2	8	8	5	5	6	6	1	1	13	13	19	19	5	5	7	7	0	0	0	0	4	4	9	9	7	7	7	7	6	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	3	3	4	4	6	6	3	3	6	6	0	0	0	0	11	11	20	20	6	6	6	6	2	2	4	4	18	18	9	9	0	0	0	0	0	0	1	1	4	4	5	5	4	4	3	3	3	3	3	3	2	2	2	2	2	2	2	2	0	0	0	0	0	0	3	3	3	3	2	2	3	3	1	1	5	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	8	8	11	11	5	5	4	4	0	0	1	1
scb:SCAB_17001	7	7	5	5	1	1	5	5	13	13	11	11	15	15	15	15	16	16	10	10	9	9	12	12	23	23	7	7	4	4	5	5	2	2	1	1	4	4	2	2	10	10	0	0	5	5	5	5	2	2	4	4	3	3	4	4	3	3	1	1	5	5	7	7	7	7	4	4	0	0	0	0	8	8	4	4	9	9	4	4	3	3	5	5	5	5	13	13	5	5	4	4	3	3	7	7	3	3	2	2	1	1	2	2	6	6	7	7	0	0	0	0	20	20	20	20	4	4	4	4	2	2	0	0	3	3	9	9	0	0	0	0	0	0	2	2	4	4	5	5	4	4	3	3	3	3	2	2	3	3	4	4	4	4	1	1	0	0	0	0	0	0	1	1	1	1	5	5	5	5	10	10	9	9	4	4	0	0	0	0	0	0	0	0	2	2	1	1	2	2	2	2	2	2	2	2	10	10	9	9	3	3	2	2	10	10	8	8
smp:SMAC_06174	4	4	2	2	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
afs:AFR_27300	1	1	1	1	11	11	8	8	31	31	18	18	41	41	36	36	23	23	16	16	24	24	23	23	28	28	23	23	5	5	3	3	5	5	4	4	1	1	3	3	9	9	9	9	0	0	4	4	7	7	3	3	10	10	4	4	4	4	1	1	10	10	23	23	7	7	11	11	0	0	0	0	9	9	11	11	5	5	10	10	13	13	11	11	1	1	6	6	6	6	6	6	8	8	8	8	1	1	2	2	9	9	5	5	6	6	13	13	1	1	1	1	44	44	29	29	12	12	11	11	2	2	4	4	18	18	21	21	0	0	0	0	2	2	0	0	7	7	6	6	5	5	7	7	0	0	1	1	4	4	3	3	6	6	6	6	0	0	0	0	3	3	2	2	5	5	4	4	5	5	2	2	5	5	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	2	0	0	0	0	1	1	19	19	13	13	7	7	7	7	4	4	11	11
hir:HETIRDRAFT_388021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
val:VDBG_09060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dsq:DICSQDRAFT_131122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bor:COCMIDRAFT_31946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mil:ML5_3245	4	4	1	1	6	6	8	8	18	18	11	11	17	17	12	12	16	16	15	15	15	15	14	14	16	16	21	21	8	8	6	6	3	3	4	4	4	4	2	2	9	9	7	7	2	2	2	2	2	2	4	4	3	3	4	4	5	5	0	0	14	14	17	17	8	8	10	10	0	0	0	0	5	5	8	8	9	9	8	8	7	7	6	6	2	2	5	5	2	2	6	6	10	10	6	6	1	1	1	1	8	8	6	6	9	9	10	10	0	0	0	0	27	27	27	27	9	9	6	6	3	3	2	2	14	14	13	13	0	0	0	0	3	3	0	0	5	5	7	7	8	8	4	4	2	2	3	3	2	2	4	4	2	2	4	4	0	0	0	0	2	2	1	1	5	5	4	4	2	2	8	8	5	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0	1	1	21	21	17	17	6	6	2	2	6	6	9	9
tmn:UCRPA7_709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0
dsq:DICSQDRAFT_96488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cai:Caci_6683	2	2	0	0	0	0	0	0	1	1	3	3	2	2	7	7	6	6	0	0	9	9	8	8	1	1	0	0	0	0	2	2	3	3	2	2	0	0	2	2	2	2	3	3	0	0	0	0	0	0	2	2	2	2	1	1	4	4	0	0	5	5	3	3	3	3	0	0	0	0	0	0	2	2	2	2	0	0	0	0	1	1	3	3	3	3	2	2	3	3	1	1	1	1	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	5	5	6	6	0	0	1	1	0	0	0	0	3	3	2	2	0	0	0	0	1	1	1	1	0	0	2	2	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	2	2	4	4	2	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	0	0
scm:SCHCODRAFT_13879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
amn:RAM_26445	0	0	4	4	0	0	1	1	10	10	4	4	7	7	9	9	11	11	4	4	9	9	3	3	9	9	7	7	3	3	4	4	2	2	5	5	2	2	1	1	2	2	10	10	0	0	0	0	1	1	2	2	3	3	3	3	5	5	1	1	12	12	6	6	5	5	1	1	0	0	0	0	5	5	6	6	2	2	2	2	4	4	4	4	2	2	2	2	2	2	0	0	2	2	2	2	0	0	2	2	2	2	1	1	3	3	2	2	0	0	0	0	12	12	17	17	2	2	4	4	0	0	1	1	8	8	9	9	0	0	0	0	2	2	2	2	7	7	3	3	1	1	2	2	0	0	0	0	0	0	0	0	5	5	1	1	0	0	0	0	2	2	0	0	0	0	3	3	4	4	2	2	1	1	1	1	0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	0	1	1	1	1	9	9	7	7	2	2	2	2	7	7	3	3
sro:Sros_6890	6	6	3	3	5	5	4	4	24	24	24	24	25	25	17	17	30	30	13	13	24	24	22	22	27	27	21	21	3	3	10	10	9	9	7	7	3	3	3	3	10	10	8	8	2	2	2	2	11	11	12	12	6	6	4	4	11	11	5	5	15	15	22	22	10	10	11	11	1	1	0	0	11	11	13	13	6	6	7	7	10	10	8	8	6	6	8	8	0	0	8	8	7	7	8	8	2	2	3	3	8	8	11	11	9	9	10	10	0	0	0	0	29	29	31	31	14	14	12	12	3	3	4	4	14	14	16	16	0	0	0	0	7	7	1	1	8	8	4	4	7	7	4	4	2	2	3	3	4	4	4	4	1	1	8	8	0	0	0	0	1	1	1	1	3	3	2	2	7	7	10	10	9	9	3	3	0	0	0	0	0	0	0	0	2	2	1	1	1	1	0	0	1	1	1	1	18	18	20	20	10	10	6	6	6	6	13	13
