	H10_CCGTCC_L008_R1_001	H10_CCGTCC_L008_R2_001	H11_GTCCGC_L008_R1_001	H11_GTCCGC_L008_R2_001	H12_GTGAAA_L008_R1_001	H12_GTGAAA_L008_R2_001	H13_ATGTCA_L007_R1_001	H13_ATGTCA_L007_R2_001	H14_ACTTGA_L007_R1_001	H14_ACTTGA_L007_R2_001	H1_CGATGT_L006_R1_001	H1_CGATGT_L006_R2_001	H3_ACAGTG_L006_R1_001	H3_ACAGTG_L006_R2_001	H4_GCCAAT_L006_R1_001	H4_GCCAAT_L006_R2_001	H5_CAGATC_L006_R1_001	H5_CAGATC_L006_R2_001	H6_CTTGTA_L007_R1_001	H6_CTTGTA_L007_R2_001	H8_AGTTCC_L007_R1_001	H8_AGTTCC_L007_R2_001	H9_ATCACG_L008_R1_001	H9_ATCACG_L008_R2_001	Hofmocke17_AGTTCC_L005_R1_001	Hofmocke17_AGTTCC_L005_R2_001	Hofmockel15_GATCAG_L003_R1_001	Hofmockel15_GATCAG_L003_R2_001	Hofmockel16_TAGCTT_L003_R1_001	Hofmockel16_TAGCTT_L003_R2_001	Hofmockel18_GTGGCC_L005_R1_001	Hofmockel18_GTGGCC_L005_R2_001	Hofmockel19_GTTTCG_L005_R1_001	Hofmockel19_GTTTCG_L005_R2_001	Hofmockel20_CGTACG_L005_R1_001	Hofmockel20_CGTACG_L005_R2_001	Hofmockel2_TGACCA_L003_R1_001	Hofmockel2_TGACCA_L003_R2_001	Hofmockel30_GAGTGG_L006_R1_001	Hofmockel30_GAGTGG_L006_R2_001	Hofmockel34_ACTGAT_L006_R1_001	Hofmockel34_ACTGAT_L006_R2_001	Hofmockel35_ATTCCT_L006_R1_001	Hofmockel35_ATTCCT_L006_R2_001	Hofmockel39_CGATGT_L006_R1_001	Hofmockel39_CGATGT_L006_R2_001	Hofmockel41_TGACCA_L001_R1_001	Hofmockel41_TGACCA_L001_R2_001	Hofmockel43_ACAGTG_L001_R1_001	Hofmockel43_ACAGTG_L001_R2_001	Hofmockel57_GCCAAT_L001_R1_001	Hofmockel57_GCCAAT_L001_R2_001	Hofmockel59_CAGATC_L001_R1_001	Hofmockel59_CAGATC_L001_R2_001	Hofmockel7_AGTCAA_L003_R1_001	Hofmockel7_AGTCAA_L003_R2_001
bgo:BM43_3943	0	0	1	2	0	1	0	0	3	3	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chm:B842_08920	0	0	0	0	0	0	0	0	2	3	1	2	1	0	1	2	0	0	1	0	1	1	2	1	0	0	2	1	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	1	1	0	0	0	0	5	4	0	1	0	0
bgo:BM43_3946	0	0	2	1	0	0	0	0	2	7	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	3	3	0	1	2	0	0	0	0	1	0	1	0	0	0	3	1	0	2	5	0
bgo:BM43_3947	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
tbi:Tbis_3016	0	0	0	1	1	1	0	0	6	3	1	2	0	0	1	4	0	0	0	0	1	2	1	2	0	1	0	2	2	2	0	0	1	0	3	1	1	1	1	0	0	0	0	0	0	2	0	1	0	0	3	6	0	0	0	0
rhi:NGR_c09040	0	0	0	1	0	0	0	0	2	3	2	1	0	0	1	3	0	0	2	2	0	0	2	1	2	2	1	0	3	2	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	2	0	0	7	7	1	1	0	0
mci:Mesci_4739	0	1	0	0	0	1	0	0	4	1	0	2	0	0	1	2	0	0	0	3	0	3	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0
pse:NH8B_1725	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
let:O77CONTIG1_03081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isc:IscW_ISCW019719	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ecle:ECNIH2_20860	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1
apn:Asphe3_15890	0	0	0	1	3	2	0	0	3	2	1	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1
psts:E05_18740	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
esi:Exig_2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
bmaf:DM51_4468	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	1
tco:Theco_1025	0	0	1	1	0	0	1	0	3	7	1	0	1	2	2	3	0	0	0	0	1	1	2	3	1	0	1	1	0	1	0	0	0	2	0	1	1	1	1	0	0	0	0	0	2	0	1	0	0	0	4	0	2	2	4	2
bok:DM82_3983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
sphr:BSY17_3068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
eah:FA04_18250	0	0	0	0	1	1	0	0	0	1	1	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1
sphr:BSY17_3062	0	3	1	0	0	0	0	0	1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
sphr:BSY17_3063	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
rpa:RPA3060	0	0	1	2	3	0	0	0	3	8	2	4	2	1	7	4	0	0	0	0	1	1	1	3	0	0	0	1	2	2	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	2	1	0	0	1	3	2	2	5	3
sphr:BSY17_3061	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
sphr:BSY17_3066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rpd:RPD_2965	1	0	3	1	4	4	0	0	8	8	4	4	0	0	12	7	0	0	1	0	5	0	2	4	1	2	1	0	2	2	0	0	2	4	1	2	1	1	0	2	0	0	0	0	0	0	1	1	0	0	5	8	1	1	1	1
sphr:BSY17_3064	1	0	6	1	1	1	2	0	8	6	2	1	0	0	2	3	0	0	0	1	2	2	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
sphr:BSY17_3065	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
bgo:BM43_3834	1	0	3	3	1	3	0	1	10	10	6	8	0	0	14	7	0	0	3	1	4	3	4	4	1	0	5	1	1	1	0	0	0	2	2	2	7	3	1	2	0	0	0	0	3	2	0	1	1	1	11	12	1	0	11	6
bgo:BM43_3835	1	2	2	0	3	1	0	0	3	1	4	1	2	0	1	4	1	0	0	0	1	0	3	1	2	2	0	0	2	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	1	0	0	1	0	5	2	2	0	0	0
psal:PSLF89_1321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3837	1	1	2	4	5	4	0	2	17	19	7	9	0	3	15	14	0	0	5	3	2	8	2	4	2	2	4	0	4	3	0	0	1	2	9	4	7	4	3	1	0	0	0	0	4	8	1	1	0	1	14	16	4	5	2	1
bgo:BM43_3830	0	1	2	1	5	0	0	0	12	10	6	2	3	1	11	10	0	0	0	2	2	2	4	3	0	1	3	1	2	3	0	0	2	1	0	4	1	2	1	1	0	0	0	0	1	2	1	2	0	0	12	16	2	3	2	3
bgo:BM43_3831	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bgo:BM43_3832	0	0	1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bgo:BM43_3833	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0
woc:BA177_11000	0	0	1	1	1	0	0	0	3	1	0	1	0	0	1	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
xoz:BE73_04595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bgo:BM43_3838	1	0	1	2	0	0	0	0	5	3	1	0	0	0	1	2	0	1	0	1	0	1	2	1	0	0	0	2	0	1	0	0	0	0	1	1	0	2	1	1	0	0	0	0	2	1	1	0	0	0	3	2	0	1	2	0
bgo:BM43_3839	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0
dsu:Dsui_3536	1	1	3	2	0	1	0	0	5	6	0	1	0	0	8	7	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	2	0	1	3	0	1	0	3
sgb:WQO_08665	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	3	0	0	1	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	1	3	0	0	0	0
pstt:CH92_15525	0	0	1	0	0	0	1	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0
cga:Celgi_2536	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0
bjp:RN69_40665	0	0	4	6	2	3	1	0	9	14	7	4	1	0	5	8	0	0	4	4	2	2	5	5	2	1	0	0	3	2	0	0	0	0	2	0	3	3	0	1	0	0	0	0	4	2	0	1	3	0	7	12	2	1	2	2
hao:PCC7418_0508	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
psb:Psyr_1091	0	0	0	0	1	1	0	0	4	1	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0	0
rha:RHA1_ro01149	2	1	0	0	0	0	0	0	5	0	0	2	0	0	0	2	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	3	0	3	2	3	0	0	1
tro:trd_0513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
put:PT7_1676	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
lfp:Y981_00040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
csa:Csal_2918	1	0	1	1	1	2	0	0	7	3	0	1	0	0	10	1	0	0	1	2	2	0	0	5	0	0	2	0	0	2	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	1	1	2	0	0	8	3	1	0	3	4
ccr:CC_2937	0	0	0	0	0	0	1	0	2	2	0	1	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0
bid:Bind_0650	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	3	4	0	0	0	0
pfz:AV641_18375	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rpn:H374_140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
cem:LH23_02555	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nal:B005_1068	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	5	0
cama:F384_24585	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3
bgo:BM43_309	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2
frp:AX769_13405	0	0	2	1	1	1	0	0	5	5	2	0	1	0	1	4	0	0	0	0	2	2	2	0	0	1	0	1	1	3	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	1	0	0	2	2	1	0	4	0
ppv:NJ69_01495	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
cut:CUTER_07565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ret:RHE_CH01456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
axy:AXYL_01569	0	0	1	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
aka:TKWG_09975	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
eclx:LI66_16005	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
pfe:PSF113_4722	0	0	2	0	0	0	0	0	4	2	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
bdl:AK34_613	0	0	1	1	0	0	0	1	0	0	1	0	3	3	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
ksk:KSE_22150	0	1	1	0	0	1	0	0	4	4	2	3	0	0	1	0	0	0	1	0	0	0	3	1	0	0	0	1	0	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	5	4	1	5	2	4
rrf:F11_02330	0	0	1	1	0	3	0	0	4	4	0	0	1	0	2	2	0	0	0	0	3	4	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0
rpf:Rpic12D_2219	0	0	1	1	1	0	0	0	7	3	0	3	0	0	3	1	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	0	1	2	1	0	0	1	1	1	2	3	0
cyp:PCC8801_3861	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rde:RD1_3118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mpp:MICPUCDRAFT_32662	0	0	0	0	1	0	0	0	3	4	1	1	1	1	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	1	0	0	0	0	1	1	0	2	2	2	0	0	0	0	0	2	0	0	0	0	2	3	0	1	1	0
msl:Msil_2221	0	1	2	0	1	0	0	0	7	10	0	3	1	0	1	1	0	0	0	0	1	2	2	1	0	2	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	5	2
rce:RC1_2330	3	0	0	1	3	1	1	1	6	7	2	3	1	0	7	2	0	0	0	1	1	2	4	0	0	0	7	1	2	2	0	0	1	0	1	2	0	1	0	0	0	0	0	0	1	2	1	1	0	0	7	7	1	3	0	5
bgo:BM43_3718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3430	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
scu:SCE1572_15440	0	0	2	0	4	1	0	0	4	2	4	0	0	0	0	9	0	0	1	1	0	2	3	1	0	1	4	0	2	0	0	0	0	0	0	0	1	3	3	1	0	0	0	0	0	3	0	0	0	0	1	3	1	4	0	0
agc:BSY240_2584	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
aja:AJAP_34355	1	0	0	1	0	0	0	0	2	0	0	0	0	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	3	2
paf:PAM18_1107	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ptx:ABW99_01735	0	0	0	0	1	2	0	0	2	2	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
npn:JI59_18115	0	1	0	3	2	0	0	0	0	4	1	1	0	0	1	5	0	0	0	0	0	0	3	0	0	0	1	1	1	1	0	0	0	0	1	1	1	2	0	1	0	0	0	0	1	1	0	0	0	0	1	3	0	2	0	0
cva:CVAR_1866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
nwi:Nwi_1676	0	0	1	0	1	1	1	1	2	0	2	1	0	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	0	0	0	1	1	1	0	0	0	1	2	0	0	0	0
rmn:TK49_15350	0	0	0	0	0	0	0	0	3	2	3	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0
bsz:DK67_1928	0	0	0	0	0	0	0	0	2	3	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
bsz:DK67_1927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bpx:BUPH_05442	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
bsz:DK67_1923	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pfn:HZ99_11735	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	2	0	0	0	0
bne:DA69_10840	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	2	2	1	0	0	0
stax:MC45_02970	1	1	1	3	5	2	0	0	6	6	6	2	1	0	5	4	0	0	0	0	3	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	3	0	0	4	1	4	3	0	0
bly:A2T55_09005	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
asr:WL1483_202	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
srh:BAY15_0458	0	0	0	2	0	0	0	0	1	2	0	0	0	0	3	2	0	0	1	1	0	3	1	1	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	5	2	1	0	0	0
suam:BOO69_16870	0	0	1	2	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	3	0	0	0	0	0
ctt:CtCNB1_2860	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
babu:DK53_1456	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
babu:DK53_1457	1	0	0	2	0	2	0	0	10	10	0	2	0	0	4	3	0	0	4	1	1	1	2	4	0	0	2	0	1	1	0	0	3	0	2	1	4	2	2	1	0	0	0	0	3	2	0	0	0	1	4	3	4	5	1	0
babu:DK53_1455	0	0	2	2	1	3	0	0	2	2	1	4	0	0	0	0	0	0	0	1	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	5	0	4	1	1	5	3
babu:DK53_1452	7	7	17	19	15	12	2	3	77	80	20	24	14	10	40	43	2	2	8	2	16	15	26	31	7	9	8	11	16	15	0	0	7	7	7	5	15	11	9	18	0	0	0	0	15	12	7	15	2	5	57	54	15	15	26	10
babu:DK53_1453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
